dataset_id,pid
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2017-r3i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/99e9d653-78eb-3313-9cff-5e776ed8d33c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2017-r3i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/5cdc9499-859c-3a9d-9327-2984b14bac9c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2017-r3i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/7585bc47-b4c1-30b1-8d3b-30a0abdfff65
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2017-r3i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/14b47136-3402-30f8-be00-48baa438f13b
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1979-r7i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/34b53461-00c0-39ef-a41d-c838f4f4f2e2
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1979-r7i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/5d8eae64-4f0d-3208-a0f6-98de1fcf7234
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1979-r7i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/d8c958f9-9c28-3eed-bb79-221922597f47
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1979-r7i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/3e486b56-a605-3557-95c2-87f79f06bafe
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1979-r7i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/9e5aa7da-8829-3d9d-985b-518feb340691
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1965-r5i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/2fce51e9-9177-3f1d-a7f5-179a16c87c8d
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1965-r5i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/fc37b483-09ea-3b00-80fa-130cfdfa851f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1965-r5i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/4beb613f-b535-3146-8cd4-3011c820a23d
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1965-r5i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/093d6b6a-f196-3294-8eff-74c5acdb83d2
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1965-r5i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/92c60b87-95aa-3929-976a-1e197f1b5013
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2013-r16i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/6c52e78b-d3f6-3afa-84f6-75cbcf2eb9b7
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2013-r16i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/1a037df3-bb3e-3513-bd84-f4db67104e59
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2013-r16i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/8e6aaa6e-d6de-3924-921f-acf7df9e202c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2013-r16i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/e0578023-b251-3126-b2a1-2ab8b4ca0ebd
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2013-r16i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/2759881a-3574-3912-a71a-5b035903398b
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2006-r15i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/c1f86fdc-5e00-314a-9bde-0d0d1ee19768
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2006-r15i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/7fb5a0aa-0d98-3b1e-a45b-1755ae6c4f30
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2006-r15i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/a3a72899-fe79-3a5f-88da-0b16c469e035
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2006-r15i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/b2e881cf-1a8b-354c-af63-2b52c13e428e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2006-r15i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/5c66c17f-141b-30c7-8518-0b9f523dbdff
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2020-r2i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/c32ef281-841e-30b8-b1d0-20ccb07a446e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2020-r2i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/34ef9e4d-e61a-3bf5-a6f3-f5f97f16e137
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2020-r2i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/ddb8d334-d9ce-318d-82f7-4fc9f9c37275
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2020-r2i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/ecf49851-8fc5-3d1e-a3a3-616cadd9218f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2020-r2i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/84556b6e-7745-3121-9242-1d68c9f49623
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1994-r14i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/10f2f589-e4f8-335e-918a-5f3440234679
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1994-r14i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/d13b9115-f54a-3fd1-b376-c0d92c165ed8
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1994-r14i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/c8cfc632-b796-338f-aba9-37595037ffb5
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1994-r14i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/1ea7228f-219a-3b45-83a5-f5f5ea3fdf16
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1994-r14i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/9624e6cf-55f3-3fa6-bcd5-048ad5274dcd
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r3i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/cc2be4a9-a66a-38d1-aa6b-2fdc544c11a0
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r3i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/033d46ab-0d53-336b-aec4-509406270956
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r3i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/b747d833-d2ba-3b8a-8251-b1da10d11943
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r3i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/a70dd77a-33a7-340d-aef1-e3d2ce8a5fab
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r3i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/b22a0a83-64b3-313f-a243-36723beadb9f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r6i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/7975255b-d35f-3f95-b0c5-1b76f20bd9ae
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r6i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/d4483ff2-1784-3612-8c83-db3b9c1ae5a7
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r6i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/63ecb76c-01b8-35d8-b63d-4dc0c0d4b270
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r6i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/7c8f91d9-8aec-3246-903c-63402c580fc7
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r6i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/432e7845-fff5-3bad-a3d2-94a1794601d4
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1998-r11i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/24e4bc52-061c-3f82-bb1c-eaff0bfa9cf5
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1998-r11i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/f967073b-4d40-3383-952f-35565a19081e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1998-r11i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/885622ad-f3f2-3566-92b5-539d79a51e86
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1998-r11i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/7fae4db0-e673-33ed-a14a-63600614a68e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1998-r11i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/304e8d51-9576-34cb-a27e-e9f1273356c2
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r7i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/e33170ab-e607-38fa-8db8-a5bd29e4ee37
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r7i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/e01a71d8-21ca-3411-bb1c-00ea07d0b88c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r7i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/3fcb6a0b-aafa-366c-82d1-5c620596f22d
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r7i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/06d88c6f-cdc5-3f6a-a306-e94d54ab5ea0
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r7i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/56e4307b-1e24-3b80-8804-e5064356731d
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1979-r16i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/50526f49-b0e5-3a31-9023-77a6ab059ac8
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1979-r16i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/ecea6b56-a924-3195-8a01-4110d7e5f3d7
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1979-r16i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/301bdd62-f4e5-3f19-b2ea-024f739d6ee0
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1979-r16i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/07827af4-b7b7-3612-8d36-c54813908a65
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1979-r16i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/68ea9c06-af4b-39a4-84c0-ceed6a88a9f0
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1992-r12i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/66e76dae-4753-345c-9785-b8b768c28bbd
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1992-r12i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/1dec9afe-0244-382e-a251-b3d3b3b6725c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1992-r12i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/afd8fbed-223a-3223-8338-cb856ba47aad
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1992-r12i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/8299be76-c6a0-351e-aa1b-afe087e9be3f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1992-r12i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/66b893d3-6482-3d2c-99df-aed5c981d663
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r12i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/d3b94c0f-b271-34a8-a362-7fbcb53543aa
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r12i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/7e85d077-1bb3-3d51-86d9-ba6880d68bb3
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r12i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/ee4a66de-5add-3bb7-8452-364284b325a1
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r12i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/573cae30-578a-318b-9185-1ad2c0631cf5
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r12i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/2f41ecce-3926-3e6c-b125-67bec67c6be9
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1963-r7i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/5616e18a-9f89-3441-852b-3d885489cfba
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1963-r7i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/1fa82968-4f76-3fc9-a1d2-0f5a96f4439c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1963-r7i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/795e3ab8-b63b-35b7-b28f-e00a5fb4bc78
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1963-r7i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/38b6500e-a0cd-3028-a170-a945d16edc71
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1963-r7i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/6d2a4e1f-5559-3e87-a440-a37347c11b7f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1979-r14i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/dd804f93-1154-3c72-94fa-3b374eb5dce5
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1979-r14i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/80bc5efc-26b6-3d97-9424-009baa2b390b
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1979-r14i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/546500b6-7456-394c-be51-ec9964572c45
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1979-r14i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/9752d2d5-e3e2-3e0e-b989-edf6e3a047a8
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1979-r14i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/51ecb765-119a-3445-92ed-49c0758005dd
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2004-r4i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/9e37912e-4804-32f9-83e0-fbdd1452dfda
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2004-r4i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/fae92d34-3150-31d4-8632-4fac5ae78525
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2004-r4i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/55c6d316-1dcc-31fb-9613-bf0c046d2926
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2004-r4i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/353a16e8-426d-35cc-9628-4e8885977b73
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2004-r4i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/c5fd4060-9e62-3c30-ba96-3b9048553ae6
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2002-r1i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/32446dff-52b1-3abd-9a63-61b69acf6968
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2002-r1i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/064a1301-6b52-30ec-b915-4437d39fd427
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2002-r1i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/df169a3e-720d-34d1-a312-1cefe4e8b16a
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2002-r1i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/669569fd-96a1-313c-b029-1727e9102d1b
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2002-r1i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/4e679702-2018-3c3d-aedb-f4b4eae954c2
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1991-r13i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/498f9578-da7c-373b-9752-2a0db975fd49
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1991-r13i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/405dc50e-13b4-36c5-9617-c9beb0a3d946
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1991-r13i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/41fcd421-41ae-329e-8791-23a1581413be
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1991-r13i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/b69c87b4-665c-3999-b120-2b9c54fb41e9
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1991-r13i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/71e2ce89-deaf-357e-a275-1242efd059a1
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r12i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/5ab7cd62-af61-3984-8df6-11def391606c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r12i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/f29332f7-cc13-3ea1-9a41-2ea84f20e58a
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r12i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/04417523-b952-3860-aafc-8b490144aad8
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r12i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/6454efdb-81c9-35e4-b63d-e7108a128a0f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1985-r12i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/1c2e7f79-8c78-3c91-a5bb-098967e89147
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1966-r4i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/f8457486-b59d-3a19-b820-1c6f0c1fa235
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1966-r4i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/a57c0f2b-bedd-33fa-b40a-0cecc17edd3c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1966-r4i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/bca23020-8256-3bd3-a716-105e9c04e8e3
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1966-r4i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/fffa4ddd-6554-326e-b20b-f23cc59f4f7c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1966-r4i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/fd6e11d5-57d2-326d-96c6-5396b95ec1c1
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2013-r8i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/104ecdbf-4daf-3e16-b591-0b6e253b6cb8
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2013-r8i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/105073e6-1d90-3b3a-a81c-d4b7fb6f1014
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2013-r8i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/fedac2d1-71a6-3af2-8a10-1b2833218fb7
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2013-r8i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/79feb00c-cf85-31b4-8a81-e828106309a0
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2013-r8i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/f14157b0-1e5a-3d3d-bd04-1d5b71fd210b
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1964-r13i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/463a983f-13d6-370b-8375-30ffc17e2e47
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1964-r13i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/903e7521-34e9-3639-aebb-fb6ee219ab25
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1964-r13i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/1edd4a91-fdbc-36cd-9f35-ea20ebe4e7f6
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1964-r13i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/821e4ac6-50e5-3278-b6fd-a323893c36f0
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1964-r13i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/0f31aa27-b98d-3629-bedf-374154942979
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1961-r6i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/090c83f1-169c-3bb9-a22e-312aafdfa02c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1961-r6i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/9f0f87d3-fcd8-3e1d-b491-8cd88d5f0009
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1961-r6i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/dab52b81-97fb-3ac2-8d35-2d97d91d301b
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1961-r6i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/9a697c71-6a86-3f55-b9f6-e12a99008f61
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1961-r6i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/4b0e0ec1-98c9-3bf4-831e-1df5d1a9d0b4
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1980-r10i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/8b2d2ebc-a014-38b7-af13-f10cc5c2b026
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1980-r10i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/df02ceba-55a7-335a-bda3-bd987df620c1
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1980-r10i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/6a4fc482-3613-3eff-8859-ae633c20d34e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1980-r10i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/5eb6a01c-836f-33dd-b02c-48d3c422e7cf
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1980-r10i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/153d985b-85fb-39a4-a2ba-c8436a9727a0
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2019-r15i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/d77c59f0-04b2-3938-b6e1-ad62c34fc43b
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2019-r15i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/50501471-dc7c-31e3-8795-c4a0665e6b66
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2019-r15i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/1410e1ad-b4a9-3a25-80d5-b971c044ec94
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2019-r15i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/f75ca378-e48e-3792-9659-3b6ec729369f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2019-r15i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/8e3a0d86-a6a5-3920-8a92-8ff4a7ac3774
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2000-r6i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/a65ff5c9-8d80-3f95-a7d3-8719c9749411
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2000-r6i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/188bd543-9b38-361e-935a-56dbf9eb9712
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2000-r6i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/379a8c5a-410e-3248-a7d0-1d5d05126b21
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2000-r6i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/c46ca442-4a6c-3983-bc3a-514d136c9677
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2000-r6i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/c6f7108b-1c9e-3b06-aa85-82d2c898e4a8
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1979-r3i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/e829c9b1-9c64-31d1-8d9c-e987e3b1db9d
